timestamp,00:03:52:8B:24:C0,00:03:52:8B:53:F4,00:03:52:8B:53:F3,00:03:52:8B:53:F2,00:03:52:8B:53:F1,00:03:52:8B:53:F0,00:80:48:51:E8:52,1E:A1:E7:08:C2:B8,00:03:52:8B:2C:E0,00:03:52:8B:2C:E3,00:03:52:8B:2C:E2,00:03:52:8B:2C:E4,00:03:52:94:5D:81,00:03:52:94:5D:80,00:03:52:94:5D:83,00:03:52:94:5D:82,00:03:52:94:5D:84,00:1B:63:2D:5E:F9,00:03:52:8B:8B:61,00:03:52:8B:8B:60,00:03:52:8B:8B:63,00:03:52:8B:8B:62,00:03:52:8B:8B:64,00:1E:E5:F7:29:DF,00:03:52:8B:85:04,00:03:52:8B:85:02,00:03:52:8B:85:03,00:03:52:8B:85:00,00:03:52:8B:85:01,00:03:52:8B:87:24,00:03:52:8B:87:22,00:03:52:8B:87:23,00:03:52:8B:87:20,00:03:52:8B:87:21,00:24:7B:10:EE:60,26:AB:81:D1:88:73,00:03:52:8B:2E:A4,00:03:52:8B:2E:A3,00:03:52:8B:2E:A2,00:03:52:8B:2E:A1,00:03:52:8B:2E:A0,00:A0:F8:C3:BF:5A,00:03:52:8A:E8:72,00:03:52:8B:8D:12,00:03:52:8B:8D:13,00:03:52:8B:8D:10,00:03:52:8B:8D:11,00:03:52:8B:8D:14,00:03:52:8B:8C:E3,00:03:52:8B:8C:E2,00:03:52:8B:8C:E1,00:03:52:8B:8C:E0,00:A0:F8:DD:17:2A,00:03:52:8B:8C:E4,5C:0E:8B:13:40:E0,00:03:52:8B:37:61,00:03:52:8B:37:60,00:03:52:8B:37:63,00:03:52:8B:37:62,00:03:52:8B:37:64,00:A0:F8:C3:BD:75,00:03:52:8B:2C:E1,00:03:52:8B:24:C4,00:03:52:8B:24:C2,00:03:52:8B:24:C3,00:1A:70:F0:9C:4F,00:03:52:8B:24:C1,00:03:52:8B:2A:62,00:03:52:8B:2A:63,00:03:52:8B:2A:60,00:03:52:8B:2A:61,00:03:52:8B:2A:64,40:4A:03:DE:74:A0,00:03:52:8B:87:54,00:03:52:8B:87:53,00:03:52:8B:87:52,00:03:52:8B:87:51,00:03:52:8B:87:50,00:80:48:51:E8:74,00:24:01:E0:D1:7D,00:03:52:8F:73:04,00:03:52:8F:73:03,00:03:52:8F:73:02,00:03:52:8F:73:01,00:03:52:8F:73:00,00:03:52:8B:5F:60,00:03:52:8B:5F:61,00:03:52:8B:5F:62,00:03:52:8B:5F:63,00:03:52:8B:5F:64,00:03:52:8A:E8:70,00:03:52:8A:E8:71,00:03:52:8B:29:40,00:03:52:8B:29:41,00:03:52:8B:29:42,00:03:52:8B:29:43,00:03:52:8B:29:44,5C:0E:8B:13:B7:40,00:1E:E5:F6:F6:ED
706,-78,-95,-95,-95,-95,-95,-75,-78,-95,-95,-95,-95,-82,-83,-82,-82,-84,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-61,-95,-77,-77,-79,-82,-77,-95,-84,-95,-95,-95,-95,-95,-95,-95,-89,-95,-90,-89,-95,-95,-95,-95,-95,-95,-95,-73,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-50,-95,-77,-77,-77,-88,-88,-95,-95,-95,-95,-95,-95,-49,-95,-95,-95,-95,-95,-95,-42,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
516,-95,-95,-95,-95,-95,-95,-95,-95,-66,-72,-66,-66,-95,-95,-95,-95,-95,-62,-95,-75,-95,-95,-95,-76,-95,-95,-95,-95,-95,-71,-95,-67,-75,-93,-95,-95,-63,-63,-63,-63,-61,-95,-61,-95,-95,-95,-95,-95,-95,-95,-95,-67,-95,-95,-95,-95,-95,-95,-95,-95,-95,-66,-95,-95,-95,-95,-95,-70,-69,-65,-64,-69,-73,-75,-50,-49,-87,-57,-95,-87,-95,-95,-95,-95,-56,-95,-95,-95,-95,-95,-86,-63,-95,-95,-95,-95,-95,-84,-69
752,-82,-83,-78,-78,-80,-83,-38,-84,-95,-95,-95,-95,-89,-90,-91,-90,-95,-95,-95,-95,-95,-95,-95,-95,-83,-95,-82,-79,-82,-87,-84,-87,-88,-89,-90,-75,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-88,-95,-95,-70,-95,-95,-95,-95,-95,-95,-95,-78,-83,-78,-86,-78,-87,-86,-89,-88,-86,-95,-95,-95,-95,-95,-95,-55,-95,-95,-95,-95,-95,-95,-75,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95
633,-61,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-88,-79,-81,-80,-81,-83,-95,-95,-95,-95,-95,-95,-95,-82,-87,-87,-75,-76,-92,-95,-90,-95,-95,-95,-95,-80,-74,-88,-75,-76,-95,-95,-95,-95,-78,-95,-95,-82,-95,-95,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-95,-89,-95,-95,-95,-54,-95,-95,-95,-95,-95,-95,-95,-48,-48,-47,-48,-48,-78,-83,-80,-95,-95,-81,-95,-95,-95,-95,-95,-95,-83,-95
468,-95,-95,-95,-95,-95,-95,-95,-87,-82,-77,-76,-78,-86,-86,-84,-86,-95,-65,-65,-66,-60,-61,-62,-75,-87,-88,-88,-90,-88,-91,-71,-53,-51,-56,-95,-95,-82,-81,-95,-84,-72,-95,-75,-95,-95,-95,-72,-95,-83,-95,-90,-82,-95,-81,-95,-95,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-72,-64,-53,-68,-91,-78,-63,-68,-73,-84,-69,-95,-73,-95,-95,-95,-95,-72,-95,-95,-95,-95,-95,-73,-69,-95,-95,-95,-95,-95,-95,-75
755,-82,-95,-95,-95,-95,-95,-32,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-87,-95,-82,-79,-82,-87,-90,-87,-88,-89,-95,-54,-95,-95,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-88,-95,-95,-84,-95,-95,-95,-95,-95,-95,-95,-78,-83,-78,-87,-78,-87,-88,-89,-88,-89,-95,-95,-95,-95,-95,-95,-57,-95,-95,-95,-95,-95,-95,-68,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
637,-60,-95,-95,-95,-95,-95,-95,-95,-95,-95,-89,-91,-79,-81,-80,-81,-83,-95,-95,-95,-95,-95,-95,-95,-82,-87,-87,-71,-76,-92,-95,-90,-95,-95,-95,-95,-79,-74,-87,-75,-86,-95,-95,-95,-95,-78,-95,-95,-82,-95,-95,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-82,-95,-95,-89,-91,-89,-95,-53,-95,-95,-95,-95,-95,-95,-95,-48,-48,-47,-48,-36,-83,-83,-80,-95,-95,-81,-95,-95,-95,-95,-95,-95,-83,-95
560,-95,-95,-95,-95,-95,-95,-95,-95,-73,-78,-82,-89,-95,-91,-90,-91,-91,-79,-81,-79,-79,-81,-80,-87,-95,-95,-95,-95,-95,-75,-75,-76,-84,-75,-95,-95,-87,-85,-87,-87,-73,-95,-95,-95,-95,-95,-95,-95,-55,-55,-57,-58,-95,-55,-95,-95,-95,-95,-95,-95,-95,-87,-95,-95,-95,-95,-95,-75,-67,-77,-78,-72,-84,-95,-95,-95,-95,-73,-95,-95,-95,-95,-95,-95,-61,-95,-95,-95,-95,-95,-69,-95,-95,-95,-95,-95,-95,-95,-83
464,-95,-95,-95,-95,-95,-95,-95,-86,-80,-82,-82,-75,-86,-86,-84,-86,-95,-52,-62,-65,-62,-62,-62,-74,-89,-95,-91,-91,-88,-63,-71,-53,-55,-56,-95,-95,-82,-81,-95,-84,-82,-95,-73,-95,-95,-95,-72,-95,-83,-95,-90,-82,-95,-81,-95,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-72,-64,-53,-68,-91,-78,-63,-68,-73,-84,-58,-95,-73,-95,-95,-95,-95,-65,-95,-95,-95,-95,-95,-75,-69,-95,-95,-95,-95,-95,-95,-88
509,-95,-95,-95,-95,-95,-95,-95,-95,-70,-72,-73,-71,-95,-95,-95,-95,-95,-57,-95,-59,-95,-95,-95,-68,-95,-95,-95,-95,-95,-71,-62,-67,-75,-93,-95,-95,-63,-58,-88,-59,-62,-95,-65,-95,-95,-79,-95,-95,-95,-95,-95,-63,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-70,-69,-63,-64,-69,-79,-75,-50,-49,-87,-48,-95,-86,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-66,-65,-95,-95,-95,-95,-95,-95,-71
461,-95,-95,-95,-95,-95,-95,-95,-95,-78,-84,-78,-74,-86,-86,-84,-86,-95,-51,-61,-62,-58,-58,-59,-94,-89,-95,-91,-91,-89,-63,-64,-65,-68,-63,-95,-95,-60,-95,-95,-95,-69,-95,-73,-71,-95,-67,-72,-95,-95,-95,-95,-67,-95,-95,-95,-95,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-72,-64,-51,-68,-64,-78,-63,-68,-73,-84,-66,-95,-73,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-75,-69,-95,-95,-95,-95,-95,-95,-86
565,-95,-95,-95,-95,-95,-95,-95,-95,-72,-72,-69,-69,-87,-88,-87,-87,-87,-81,-81,-79,-79,-81,-80,-87,-95,-95,-95,-95,-95,-95,-95,-95,-86,-95,-95,-95,-87,-85,-87,-87,-75,-95,-95,-95,-95,-95,-95,-95,-55,-55,-57,-51,-95,-55,-95,-95,-95,-95,-95,-95,-95,-69,-95,-95,-95,-95,-95,-75,-84,-87,-86,-87,-84,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-95,-56,-95,-95,-95,-95,-95,-73,-95,-95,-95,-95,-95,-95,-95,-83
567,-95,-95,-95,-95,-95,-95,-95,-95,-79,-83,-86,-84,-87,-88,-87,-87,-87,-81,-81,-79,-79,-81,-80,-84,-95,-95,-95,-95,-95,-95,-95,-95,-86,-95,-95,-95,-68,-70,-68,-67,-69,-95,-70,-95,-95,-95,-95,-95,-55,-55,-57,-86,-95,-55,-95,-95,-95,-95,-95,-95,-95,-83,-95,-95,-95,-95,-95,-76,-78,-76,-83,-80,-74,-95,-95,-95,-95,-83,-95,-95,-95,-95,-95,-95,-54,-95,-95,-95,-95,-95,-73,-73,-95,-95,-95,-95,-95,-95,-83
98,-82,-88,-86,-88,-87,-86,-52,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-86,-80,-84,-72,-86,-87,-86,-87,-88,-86,-60,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-95,-87,-83,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-78,-95,-80,-87,-78,-73,-81,-95,-95,-95,-95,-95,-95,-58,-95,-95,-95,-95,-95,-95,-64,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
844,-62,-95,-95,-95,-95,-95,-83,-86,-95,-95,-95,-95,-69,-70,-79,-77,-78,-90,-95,-95,-95,-95,-95,-95,-34,-33,-34,-39,-34,-75,-74,-73,-74,-74,-95,-90,-95,-95,-95,-95,-95,-95,-95,-81,-81,-77,-80,-82,-95,-95,-95,-95,-95,-95,-92,-95,-95,-95,-95,-95,-95,-95,-59,-61,-59,-57,-64,-56,-102,-68,-77,-77,-79,-95,-95,-95,-95,-95,-64,-95,-95,-95,-95,-95,-95,-41,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
91,-82,-90,-91,-91,-90,-86,-52,-90,-95,-95,-95,-95,-78,-81,-81,-78,-78,-87,-95,-95,-95,-95,-95,-95,-73,-81,-74,-75,-72,-86,-87,-86,-87,-88,-90,-75,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-82,-82,-80,-95,-87,-79,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-77,-95,-86,-87,-81,-73,-75,-95,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-95,-61,-95,-95,-95,-95,-95,-95,-90,-89,-88,-95,-95,-95,-95
226,-60,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-80,-82,-82,-82,-95,-95,-95,-95,-95,-95,-95,-70,-73,-76,-75,-86,-86,-92,-90,-88,-91,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-80,-91,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-43,-95,-95,-71,-95,-95,-95,-91,-95,-95,-55,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-52,-72,-70,-69,-69,-69,-95,-95,-95,-95,-95,-95,-95,-95,-95
167,-95,-95,-95,-95,-95,-95,-72,-87,-95,-95,-95,-95,-86,-87,-84,-84,-84,-95,-95,-95,-95,-95,-95,-95,-62,-62,-62,-61,-64,-76,-76,-74,-72,-76,-95,-82,-95,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95,-91,-88,-74,-95,-95,-95,-72,-84,-95,-95,-95,-95,-95,-95,-95,-77,-76,-90,-59,-78,-59,-59,-68,-66,-70,-95,-95,-95,-95,-95,-95,-57,-95,-95,-95,-95,-95,-95,-49,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
223,-52,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-80,-82,-82,-82,-95,-95,-95,-95,-95,-95,-95,-68,-84,-66,-75,-86,-86,-89,-94,-88,-90,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-80,-91,-95,-84,-86,-86,-87,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-43,-95,-95,-61,-95,-95,-95,-91,-95,-95,-90,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-60,-78,-68,-73,-72,-72,-95,-95,-95,-95,-95,-95,-95,-95,-95
812,-73,-95,-95,-95,-95,-95,-72,-80,-95,-95,-95,-95,-85,-85,-82,-82,-82,-82,-95,-95,-95,-95,-95,-95,-64,-64,-81,-67,-67,-77,-75,-69,-76,-79,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95,-75,-95,-95,-95,-95,-95,-91,-95,-95,-95,-95,-95,-95,-95,-82,-83,-83,-55,-80,-74,-80,-73,-77,-76,-95,-95,-95,-95,-95,-95,-43,-95,-95,-95,-95,-95,-95,-46,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
163,-95,-95,-95,-95,-95,-95,-75,-87,-95,-95,-95,-95,-86,-87,-86,-81,-86,-95,-95,-95,-95,-95,-95,-95,-62,-64,-62,-64,-59,-76,-79,-78,-75,-72,-95,-86,-95,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95,-91,-88,-74,-95,-95,-95,-72,-82,-95,-95,-95,-95,-95,-95,-95,-78,-76,-90,-56,-78,-61,-62,-63,-64,-62,-95,-95,-95,-95,-95,-95,-83,-95,-95,-95,-95,-95,-95,-42,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
10,-92,-95,-95,-95,-95,-95,-88,-95,-95,-95,-95,-95,-70,-72,-70,-74,-74,-95,-95,-95,-95,-95,-95,-95,-57,-57,-56,-57,-55,-95,-95,-85,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-95,-95,-95,-86,-95,-86,-95,-84,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-50,-95,-84,-82,-85,-85,-83,-72,-95,-95,-95,-95,-95,-76,-95,-71,-72,-73,-95,-64,-60,-71,-71,-70,-71,-95,-95,-95,-95,-95,-95,-95,-89,-95
776,-73,-95,-87,-95,-95,-95,-54,-77,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-81,-80,-80,-80,-87,-86,-84,-91,-89,-95,-90,-75,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-75,-81,-82,-81,-83,-81,-87,-95,-73,-71,-73,-76,-77,-77,-78,-82,-81,-77,-95,-95,-95,-95,-95,-95,-47,-95,-95,-95,-95,-95,-95,-69,-95,-95,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95
14,-47,-95,-95,-95,-95,-95,-88,-95,-95,-95,-95,-95,-80,-79,-80,-80,-79,-95,-95,-95,-95,-95,-95,-95,-57,-57,-66,-59,-55,-95,-95,-85,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-84,-95,-95,-95,-86,-95,-86,-95,-84,-87,-95,-95,-95,-95,-95,-95,-95,-18,-24,-18,-55,-20,-86,-86,-84,-85,-87,-72,-95,-95,-95,-95,-95,-77,-95,-71,-72,-73,-95,-60,-60,-71,-71,-70,-71,-95,-95,-95,-95,-95,-95,-95,-89,-95
17,-50,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-79,-80,-80,-79,-95,-95,-95,-95,-95,-95,-95,-66,-70,-89,-66,-55,-95,-95,-85,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-95,-18,-24,-18,-54,-20,-86,-86,-84,-85,-87,-69,-95,-95,-95,-95,-95,-80,-95,-95,-95,-95,-95,-70,-64,-65,-64,-64,-64,-95,-95,-95,-95,-95,-95,-95,-89,-95
860,-46,-95,-95,-95,-95,-95,-85,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-53,-50,-95,-58,-53,-87,-89,-94,-87,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-78,-83,-80,-78,-95,-95,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-56,-56,-61,-51,-57,-86,-86,-82,-82,-80,-75,-95,-95,-95,-95,-95,-73,-95,-95,-95,-95,-95,-65,-63,-58,-58,-58,-58,-95,-95,-95,-95,-95,-95,-95,-95,-95
863,-35,-95,-95,-95,-95,-95,-89,-91,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-64,-65,-63,-65,-63,-90,-87,-87,-84,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-78,-83,-80,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-56,-95,-61,-53,-57,-86,-88,-82,-87,-88,-66,-95,-95,-95,-95,-95,-80,-95,-63,-62,-64,-61,-63,-62,-58,-58,-58,-58,-95,-95,-95,-95,-95,-95,-95,-95,-95
867,-32,-95,-95,-95,-95,-95,-89,-91,-95,-95,-95,-95,-95,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-83,-84,-84,-81,-63,-90,-87,-87,-84,-89,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-78,-83,-80,-78,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-25,-27,-27,-58,-28,-86,-88,-82,-87,-88,-74,-95,-95,-95,-95,-95,-80,-95,-63,-62,-64,-61,-69,-70,-58,-58,-58,-58,-95,-95,-95,-95,-95,-95,-95,-95,-95
709,-82,-95,-95,-95,-95,-95,-71,-81,-95,-95,-95,-95,-87,-86,-87,-87,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-68,-95,-83,-80,-80,-83,-81,-95,-86,-95,-95,-95,-95,-95,-95,-95,-89,-95,-90,-89,-95,-95,-95,-95,-95,-95,-95,-82,-95,-95,-95,-95,-95,-95,-95,-80,-82,-83,-61,-81,-70,-77,-70,-73,-88,-95,-95,-95,-95,-95,-95,-38,-95,-95,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
724,-82,-95,-95,-95,-95,-95,-64,-81,-95,-95,-95,-95,-87,-86,-86,-87,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-74,-95,-73,-71,-71,-72,-66,-95,-85,-95,-95,-95,-95,-95,-90,-95,-95,-95,-95,-95,-95,-95,-95,-77,-80,-95,-95,-60,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-80,-95,-76,-63,-76,-77,-67,-95,-95,-95,-95,-95,-95,-49,-95,-95,-95,-95,-95,-95,-57,-95,-95,-95,-95,-95,-95,-95,-92,-91,-92,-95,-95,-95
419,-95,-95,-95,-95,-95,-95,-95,-95,-80,-70,-77,-69,-95,-95,-95,-95,-95,-74,-76,-71,-73,-73,-76,-86,-95,-95,-95,-95,-95,-73,-74,-73,-73,-73,-95,-95,-95,-95,-73,-68,-59,-95,-64,-88,-89,-90,-89,-89,-95,-95,-95,-49,-95,-95,-95,-95,-95,-95,-95,-95,-95,-75,-95,-95,-95,-95,-95,-88,-89,-82,-87,-87,-62,-95,-95,-95,-95,-74,-95,-95,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-63,-61,-95,-95,-95,-95,-95,-95,-75
720,-87,-95,-95,-95,-95,-95,-67,-86,-95,-95,-95,-95,-86,-85,-85,-84,-87,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-71,-95,-75,-74,-74,-74,-74,-95,-80,-95,-95,-95,-95,-95,-90,-95,-95,-95,-95,-95,-95,-95,-95,-77,-78,-95,-95,-65,-95,-95,-95,-95,-95,-95,-95,-80,-82,-83,-77,-81,-54,-63,-66,-54,-90,-95,-95,-95,-95,-95,-95,-46,-95,-95,-95,-95,-95,-95,-53,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
728,-82,-95,-95,-95,-95,-95,-63,-88,-95,-95,-95,-95,-87,-86,-86,-87,-86,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-66,-95,-74,-74,-77,-76,-74,-95,-76,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-76,-75,-95,-74,-64,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-86,-95,-71,-63,-68,-68,-71,-95,-95,-95,-95,-95,-95,-52,-95,-95,-95,-95,-95,-95,-60,-95,-95,-95,-95,-95,-95,-95,-92,-91,-92,-95,-95,-95
607,-73,-95,-95,-95,-95,-95,-95,-95,-83,-84,-82,-85,-87,-95,-88,-95,-88,-79,-76,-83,-78,-78,-78,-86,-95,-95,-95,-95,-95,-95,-95,-95,-75,-94,-95,-95,-71,-73,-74,-74,-75,-95,-75,-95,-95,-88,-95,-95,-69,-64,-69,-67,-95,-65,-95,-95,-95,-95,-95,-95,-95,-88,-74,-75,-72,-95,-74,-82,-82,-73,-81,-83,-61,-95,-95,-95,-95,-76,-95,-88,-40,-40,-40,-40,-39,-95,-95,-95,-95,-95,-76,-75,-95,-95,-95,-95,-95,-95,-95
152,-95,-95,-95,-95,-95,-95,-67,-86,-95,-95,-95,-95,-81,-82,-83,-81,-79,-84,-95,-95,-95,-95,-95,-95,-61,-62,-63,-67,-62,-69,-68,-66,-64,-66,-95,-88,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-76,-95,-95,-79,-95,-78,-55,-95,-95,-95,-95,-95,-95,-95,-86,-86,-88,-65,-90,-79,-78,-61,-77,-70,-95,-95,-95,-95,-95,-95,-74,-95,-95,-95,-95,-95,-95,-43,-95,-95,-95,-95,-95,-95,-88,-95,-89,-95,-91,-95,-95
395,-95,-95,-95,-95,-95,-95,-95,-95,-79,-76,-77,-79,-95,-95,-95,-95,-95,-74,-73,-78,-75,-76,-76,-80,-95,-95,-95,-95,-95,-90,-81,-90,-81,-95,-95,-95,-95,-95,-95,-95,-65,-95,-95,-95,-95,-95,-95,-95,-47,-50,-47,-52,-90,-48,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95,-95,-95,-95,-74,-76,-77,-76,-75,-81,-95,-95,-95,-95,-86,-95,-89,-51,-50,-50,-48,-47,-95,-95,-95,-95,-95,-69,-95,-95,-95,-95,-95,-95,-87,-87
156,-95,-95,-95,-95,-95,-95,-69,-79,-95,-95,-95,-95,-86,-87,-86,-81,-86,-84,-95,-95,-95,-95,-95,-95,-56,-67,-67,-66,-69,-69,-70,-67,-67,-67,-95,-87,-95,-95,-95,-95,-95,-95,-95,-95,-90,-95,-95,-91,-76,-95,-95,-79,-95,-78,-55,-95,-95,-95,-95,-95,-95,-95,-78,-76,-90,-67,-78,-79,-78,-68,-77,-70,-95,-95,-95,-95,-95,-95,-40,-95,-95,-95,-95,-95,-95,-50,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95,-95
749,-82,-83,-78,-78,-80,-83,-41,-84,-95,-95,-95,-95,-89,-90,-91,-90,-95,-95,-95,-95,-95,-95,-95,-95,-83,-95,-82,-79,-82,-87,-84,-87,-88,-89,-90,-57,-95,-95,-95,-95,-95,-89,-95,-95,-95,-95,-95,-95,-87,-87,-88,-88,-95,-87,-70,-95,-95,-95,-95,-95,-95,-95,-78,-83,-78,-80,-78,-87,-86,-89,-88,-86,-95,-95,-95,-95,-95,-95,-55,-95,-95,-95,-95,-95,-95,-68,-95,-95,-95,-95,-95,-95,-95,-95,-90,-88,-90,-95,-95
556,-95,-95,-95,-95,-95,-95,-95,-95,-70,-71,-81,-75,-95,-95,-95,-95,-95,-78,-82,-82,-82,-81,-81,-89,-95,-95,-95,-95,-95,-75,-75,-76,-76,-75,-95,-95,-95,-95,-95,-95,-72,-95,-95,-89,-89,-89,-89,-88,-51,-53,-51,-54,-95,-51,-95,-95,-95,-95,-95,-95,-95,-79,-95,-95,-95,-95,-95,-75,-67,-78,-69,-72,-66,-95,-95,-95,-95,-73,-95,-95,-95,-95,-95,-95,-51,-95,-95,-95,-95,-95,-68,-95,-95,-95,-95,-95,-95,-95,-88
551,-95,-95,-95,-95,-95,-95,-95,-95,-80,-77,-71,-77,-95,-95,-95,-95,-95,-80,-95,-77,-95,-95,-95,-78,-95,-95,-95,-95,-95,-75,-75,-76,-76,-75,-95,-95,-95,-95,-95,-95,-65,-95,-95,-89,-89,-89,-89,-88,-53,-50,-51,-53,-95,-95,-95,-95,-95,-95,-95,-95,-95,-79,-95,-95,-95,-95,-95,-72,-75,-75,-75,-72,-87,-95,-95,-95,-95,-79,-95,-95,-53,-51,-53,-95,-50,-95,-95,-95,-95,-95,-69,-95,-95,-95,-95,-95,-95,-95,-88
